date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
2021-03-04,13.9832221875,4.258566714285713,75.0,20.0,1.0256,0.0
2021-03-05,16.586462527472523,3.6578199850746276,50.0,8.0,1.16776,0.0
2021-03-06,18.47938794623656,11.392310428571431,130.0,138.0,0.375287,0.0
2021-03-07,15.3229652,4.977823857142856,69.0,24.0,0.296865,0.0
2021-03-08,13.871777445977004,7.955473808823531,133.0,128.0,0.0,0.0
2021-03-09,6.15152981355932,2.684052044444445,37.0,24.0,0.182834,0.0
2021-03-10,7.5565834375000005,2.7151083333333337,12.0,4.0,1.96567,0.0
2021-03-11,9.63894796875,7.939912499999999,119.0,115.0,1.56183,2.0
2021-03-12,25.89156310810812,15.602272142857142,190.0,124.0,1.0,1.0
2021-03-13,25.138860114942528,15.576132028985509,149.0,96.0,1.93333,1.0
2021-03-14,31.101938421052633,13.01895638888889,105.0,75.0,1.27167,1.54532
2021-03-15,5.502449519318183,2.2715768593749996,25.1217,9.00159,0.0898327,0.0
2021-03-16,16.476460714285714,6.7142347619047635,23.565,10.4314,7.52777,1.0
2021-03-17,5.861878057971011,2.1810301923076922,16.0,7.0,0.467333,0.0
2021-03-18,6.29716459493671,1.5791097521739128,22.0,8.0,0.293334,0.0
2021-03-19,7.236627348837209,3.3451594202898556,30.0,10.15,0.287333,0.0
2021-03-20,12.563601458333332,5.28735347826087,29.0417,8.25,1.30833,0.0
2021-03-21,18.24221627368421,7.092700563380283,37.0,13.9239,0.423305,0.0
